Date,Close,Open,High,Low,Volume
2018/7/21,7419.29 ,7352.72 ,7437.64 ,7262.41 ,3726609920.00 
2018/7/20,7354.13 ,7467.40 ,7594.67 ,7323.26 ,4936869888.00 
2018/7/19,7466.86 ,7378.20 ,7494.46 ,7295.46 ,5111629824.00 
2018/7/18,7370.78 ,7315.32 ,7534.99 ,7280.47 ,6103410176.00 
2018/7/17,7321.04 ,6739.65 ,7387.24 ,6684.17 ,5961950208.00 
2018/7/16,6741.75 ,6357.01 ,6741.75 ,6357.01 ,4725799936.00 
2018/7/15,6359.64 ,6272.70 ,6403.46 ,6256.51 ,3285459968.00 
2018/7/14,6276.12 ,6247.50 ,6298.19 ,6212.22 ,2923670016.00 
2018/7/13,6238.05 ,6235.03 ,6310.55 ,6192.24 ,3805400064.00 
2018/7/12,6228.81 ,6396.78 ,6397.10 ,6136.42 ,3770170112.00 
2018/7/11,6394.71 ,6330.77 ,6444.96 ,6330.47 ,3644859904.00 
2018/7/10,6329.95 ,6739.21 ,6767.74 ,6320.72 ,4052430080.00 
2018/7/9,6741.75 ,6775.08 ,6838.68 ,6724.34 ,3718129920.00 
2018/7/8,6773.88 ,6857.80 ,6885.91 ,6747.98 ,3386210048.00 
2018/7/7,6856.93 ,6668.71 ,6863.99 ,6579.24 ,3961080064.00 
2018/7/6,6673.50 ,6638.69 ,6700.94 ,6533.55 ,4313959936.00 
2018/7/5,6639.14 ,6599.71 ,6749.54 ,6546.65 ,4999240192.00 
2018/7/4,6597.55 ,6550.87 ,6771.92 ,6450.46 ,4176689920.00 
2018/7/3,6529.59 ,6596.66 ,6671.37 ,6447.75 ,4672309760.00 
2018/7/2,6614.18 ,6380.38 ,6683.86 ,6305.70 ,4396930048.00 
2018/7/1,6385.82 ,6411.68 ,6432.85 ,6289.29 ,4788259840.00 
2018/6/30,6404.00 ,6214.22 ,6465.51 ,6214.22 ,4543860224.00 
2018/6/29,6218.30 ,5898.13 ,6261.66 ,5835.75 ,3966230016.00 
2018/6/28,5903.44 ,6153.16 ,6170.41 ,5873.05 ,3467800064.00 
2018/6/27,6157.13 ,6084.40 ,6180.00 ,6052.85 ,3296219904.00 
2018/6/26,6093.67 ,6253.55 ,6290.16 ,6093.67 ,3279759872.00 
2018/6/25,6249.18 ,6171.97 ,6327.37 ,6119.68 ,5500810240.00 
2018/6/24,6173.23 ,6164.28 ,6223.78 ,5826.41 ,4566909952.00 
2018/6/23,6162.48 ,6090.10 ,6224.82 ,6071.81 ,3431360000.00 
2018/6/22,6083.69 ,6737.88 ,6747.08 ,6006.60 ,5079810048.00 
2018/6/21,6729.74 ,6780.09 ,6810.94 ,6715.17 ,3529129984.00 
2018/6/20,6776.55 ,6770.76 ,6821.56 ,6611.88 ,3888640000.00 
2018/6/19,6769.94 ,6742.39 ,6822.50 ,6709.92 ,4057029888.00 
2018/6/18,6734.82 ,6510.07 ,6781.14 ,6446.68 ,4039200000.00 
2018/6/17,6499.27 ,6545.53 ,6589.11 ,6499.27 ,3104019968.00 
2018/6/16,6550.16 ,6455.45 ,6592.49 ,6402.29 ,3194170112.00 
2018/6/15,6456.58 ,6674.08 ,6681.08 ,6433.87 ,3955389952.00 
2018/6/14,6675.35 ,6342.75 ,6707.14 ,6334.46 ,5138710016.00 
2018/6/13,6349.90 ,6596.88 ,6631.66 ,6285.63 ,5052349952.00 
2018/6/12,6582.36 ,6905.82 ,6907.96 ,6542.08 ,4654380032.00 
2018/6/11,6906.92 ,6799.29 ,6910.18 ,6706.63 ,4745269760.00 
2018/6/10,6786.02 ,7499.55 ,7499.55 ,6709.07 ,5804839936.00 
2018/6/9,7531.98 ,7632.52 ,7683.58 ,7531.98 ,3845220096.00 
2018/6/8,7624.92 ,7685.14 ,7698.19 ,7558.40 ,4227579904.00 
2018/6/7,7678.24 ,7650.82 ,7741.27 ,7650.82 ,4485799936.00 
2018/6/6,7653.98 ,7625.97 ,7680.43 ,7502.01 ,4692259840.00 
2018/6/5,7633.76 ,7500.90 ,7643.23 ,7397.00 ,4961739776.00 
2018/6/4,7514.47 ,7722.53 ,7753.82 ,7474.04 ,4993169920.00 
2018/6/3,7720.25 ,7632.09 ,7754.89 ,7613.04 ,4851760128.00 
2018/6/2,7643.45 ,7536.72 ,7695.83 ,7497.26 ,4939299840.00 
2018/6/1,7541.45 ,7500.70 ,7604.73 ,7407.34 ,4921460224.00 
2018/5/31,7494.17 ,7406.15 ,7608.90 ,7361.13 ,5127130112.00 
2018/5/30,7406.52 ,7469.73 ,7573.77 ,7313.60 ,4922540032.00 
2018/5/29,7472.59 ,7129.46 ,7526.42 ,7090.68 ,5662660096.00 
2018/5/28,7135.99 ,7371.31 ,7419.05 ,7100.89 ,5040600064.00 
2018/5/27,7368.22 ,7362.08 ,7381.74 ,7270.96 ,4056519936.00 
2018/5/26,7355.88 ,7486.48 ,7595.16 ,7349.12 ,4051539968.00 
2018/5/25,7480.14 ,7592.30 ,7659.14 ,7392.65 ,4867829760.00 
2018/5/24,7587.34 ,7561.12 ,7738.60 ,7331.14 ,6049220096.00 
2018/5/23,7557.82 ,8037.08 ,8054.66 ,7507.88 ,6491120128.00 
2018/5/22,8041.78 ,8419.87 ,8423.25 ,8004.58 ,5137010176.00 
2018/5/21,8418.99 ,8522.33 ,8557.52 ,8365.12 ,5154990080.00 
2018/5/20,8513.25 ,8246.99 ,8562.41 ,8205.24 ,5191059968.00 
2018/5/19,8247.18 ,8255.73 ,8372.06 ,8183.35 ,4712399872.00 
2018/5/18,8250.97 ,8091.83 ,8274.12 ,7974.82 ,5764190208.00 
2018/5/17,8094.32 ,8370.05 ,8445.54 ,8054.12 ,5862530048.00 
2018/5/16,8368.83 ,8504.41 ,8508.43 ,8175.49 ,6760220160.00 
2018/5/15,8510.38 ,8705.19 ,8836.19 ,8456.45 ,6705710080.00 
2018/5/14,8716.79 ,8713.10 ,8881.12 ,8367.97 ,7364149760.00 
2018/5/13,8723.94 ,8515.49 ,8773.55 ,8395.12 ,5866379776.00 
2018/5/12,8504.89 ,8441.44 ,8664.86 ,8223.50 ,6821380096.00 
2018/5/11,8441.49 ,9052.96 ,9052.96 ,8394.46 ,8488520192.00 
2018/5/10,9043.94 ,9325.96 ,9396.04 ,9040.52 ,6906699776.00 
2018/5/9,9325.18 ,9223.73 ,9374.76 ,9031.62 ,7226890240.00 
2018/5/8,9234.82 ,9380.87 ,9462.75 ,9127.77 ,7415869952.00 
2018/5/7,9373.01 ,9645.67 ,9665.85 ,9231.53 ,7394019840.00 
2018/5/6,9654.80 ,9845.31 ,9940.14 ,9465.25 ,7222280192.00 
2018/5/5,9858.15 ,9700.28 ,9964.50 ,9695.12 ,7651939840.00 
2018/5/4,9700.76 ,9695.50 ,9779.20 ,9585.96 ,8217829888.00 
2018/5/3,9743.86 ,9233.97 ,9798.33 ,9188.15 ,10207299584.00 
2018/5/2,9235.92 ,9104.60 ,9256.52 ,9015.14 ,7558159872.00 
2018/5/1,9119.01 ,9251.47 ,9255.88 ,8891.05 ,7713019904.00 
2018/4/30,9240.55 ,9426.11 ,9477.14 ,9166.81 ,8673920000.00 
2018/4/29,9419.08 ,9346.41 ,9531.49 ,9193.71 ,8853000192.00 
2018/4/28,9348.48 ,8939.27 ,9412.09 ,8931.99 ,7805479936.00 
2018/4/27,8987.05 ,9290.63 ,9375.47 ,8987.05 ,7566289920.00 
2018/4/26,9281.51 ,8867.32 ,9281.51 ,8727.09 ,8970559488.00 
2018/4/25,8845.74 ,9701.03 ,9745.32 ,8799.84 ,11083100160.00 
2018/4/24,9697.50 ,8934.34 ,9732.61 ,8927.83 ,10678800384.00 
2018/4/23,8930.88 ,8794.39 ,8958.55 ,8788.81 ,6925190144.00 
2018/4/22,8802.46 ,8925.06 ,9001.64 ,8779.61 ,6629899776.00 
2018/4/21,8895.58 ,8848.79 ,8997.57 ,8652.15 ,7548550144.00 
2018/4/20,8845.83 ,8286.88 ,8880.23 ,8244.54 ,8438110208.00 
2018/4/19,8294.31 ,8159.27 ,8298.69 ,8138.78 ,7063209984.00 
2018/4/18,8163.42 ,7944.43 ,8197.80 ,7886.01 ,6529909760.00 
2018/4/17,7902.09 ,8071.66 ,8285.96 ,7881.72 ,6900879872.00 
2018/4/16,8058.67 ,8337.57 ,8371.15 ,7925.73 ,5631309824.00 
2018/4/15,8329.11 ,7999.33 ,8338.42 ,7999.33 ,5244480000.00 
2018/4/14,7986.24 ,7874.67 ,8140.71 ,7846.00 ,5191430144.00 
2018/4/13,7895.96 ,7901.09 ,8183.96 ,7758.93 ,7764460032.00 
2018/4/12,7889.25 ,6955.38 ,7899.23 ,6806.51 ,8906250240.00 
2018/4/11,6968.32 ,6843.47 ,6968.32 ,6817.59 ,4641889792.00 
2018/4/10,6834.76 ,6795.44 ,6872.41 ,6704.15 ,4272750080.00 
2018/4/9,6770.73 ,7044.32 ,7178.11 ,6661.99 ,4894060032.00 
2018/4/8,7023.52 ,6919.98 ,7111.56 ,6919.98 ,3652499968.00 
2018/4/7,6911.09 ,6630.51 ,7050.54 ,6630.51 ,3976610048.00 
2018/4/6,6636.32 ,6815.96 ,6857.49 ,6575.00 ,3766810112.00 
2018/4/5,6811.47 ,6848.65 ,6933.82 ,6644.80 ,5639320064.00 
2018/4/4,6853.84 ,7456.41 ,7469.88 ,6803.88 ,4936000000.00 
2018/4/3,7456.11 ,7102.26 ,7530.94 ,7072.49 ,5499700224.00 
2018/4/2,7083.80 ,6844.86 ,7135.47 ,6816.58 ,4333440000.00 
2018/4/1,6844.23 ,7003.06 ,7060.95 ,6526.87 ,4532100096.00 
2018/3/31,6973.53 ,6892.48 ,7207.85 ,6863.52 ,4553269760.00 
2018/3/30,6890.52 ,7171.45 ,7276.66 ,6683.93 ,6289509888.00 
2018/3/29,7165.70 ,7979.07 ,7994.33 ,7081.38 ,6361229824.00 
2018/3/28,7954.48 ,7836.83 ,8122.89 ,7809.17 ,4935289856.00 
2018/3/27,7833.04 ,8200.00 ,8232.78 ,7797.28 ,5378250240.00 
2018/3/26,8209.40 ,8498.47 ,8530.08 ,7921.43 ,5921039872.00 
2018/3/25,8495.78 ,8612.81 ,8682.01 ,8449.10 ,4569880064.00 
2018/3/24,8668.12 ,8901.95 ,8996.18 ,8665.70 ,5664600064.00 
2018/3/23,8879.62 ,8736.25 ,8879.62 ,8360.62 ,5954120192.00 
2018/3/22,8728.47 ,8939.44 ,9100.71 ,8564.90 ,5530390016.00 
2018/3/21,8929.28 ,8937.48 ,9177.37 ,8846.33 ,6043129856.00 
2018/3/20,8913.47 ,8619.67 ,9051.02 ,8389.89 ,6361789952.00 
2018/3/19,8630.65 ,8344.12 ,8675.87 ,8182.40 ,6729110016.00 
2018/3/18,8223.68 ,7890.52 ,8245.51 ,7397.99 ,6639190016.00 
2018/3/17,7916.88 ,8321.91 ,8346.53 ,7812.82 ,4426149888.00 
2018/3/16,8338.35 ,8322.91 ,8585.15 ,8005.31 ,5289379840.00 
2018/3/15,8300.86 ,8290.76 ,8428.35 ,7783.05 ,6834429952.00 
2018/3/14,8269.81 ,9214.65 ,9355.85 ,8068.59 ,6438230016.00 
2018/3/13,9194.85 ,9173.04 ,9470.38 ,8958.19 ,5991139840.00 
2018/3/12,9205.12 ,9602.93 ,9937.50 ,8956.43 ,6457399808.00 
2018/3/11,9578.63 ,8852.78 ,9711.89 ,8607.12 ,6296370176.00 
2018/3/10,8866.00 ,9350.59 ,9531.32 ,8828.47 ,5386319872.00 
2018/3/9,9337.55 ,9414.69 ,9466.35 ,8513.03 ,8704190464.00 
2018/3/8,9395.01 ,9951.44 ,10147.40 ,9335.87 ,7186089984.00 
2018/3/7,9965.57 ,10803.90 ,10929.50 ,9692.12 ,8797910016.00 
2018/3/6,10779.90 ,11500.10 ,11500.10 ,10694.30 ,6832169984.00 
2018/3/5,11573.30 ,11532.40 ,11704.10 ,11443.90 ,6468539904.00 
2018/3/4,11512.60 ,11497.40 ,11512.60 ,11136.10 ,6084149760.00 
2018/3/3,11489.70 ,11101.90 ,11528.20 ,11002.40 ,6690570240.00 
2018/3/2,11086.40 ,10977.40 ,11189.00 ,10850.10 ,7620590080.00 
2018/3/1,10951.00 ,10385.00 ,11052.30 ,10352.70 ,7317279744.00 
2018/2/28,10397.90 ,10687.20 ,11089.80 ,10393.10 ,6936189952.00 
2018/2/27,10725.60 ,10393.90 ,10878.50 ,10246.10 ,6966179840.00 
2018/2/26,10366.70 ,9669.43 ,10475.00 ,9501.73 ,7287690240.00 
2018/2/25,9664.73 ,9796.42 ,9923.22 ,9407.06 ,5706939904.00 
2018/2/24,9813.07 ,10287.70 ,10597.20 ,9546.97 ,6917929984.00 
2018/2/23,10301.10 ,9937.07 ,10487.30 ,9734.56 ,7739500032.00 
2018/2/22,10005.00 ,10660.40 ,11039.10 ,9939.09 ,8040079872.00 
2018/2/21,10690.40 ,11372.20 ,11418.50 ,10479.10 ,9405339648.00 
2018/2/20,11403.70 ,11231.80 ,11958.50 ,11231.80 ,9926540288.00 
2018/2/19,11225.30 ,10552.60 ,11273.80 ,10513.20 ,7652089856.00 
2018/2/18,10551.80 ,11123.40 ,11349.80 ,10326.00 ,8744009728.00 
2018/2/17,11112.70 ,10207.50 ,11139.50 ,10149.40 ,8660880384.00 
2018/2/16,10233.90 ,10135.70 ,10324.10 ,9824.82 ,7296159744.00 
2018/2/15,10166.40 ,9488.32 ,10234.80 ,9395.58 ,9062540288.00 
2018/2/14,9494.63 ,8599.92 ,9518.54 ,8599.92 ,7909819904.00 
2018/2/13,8598.31 ,8926.72 ,8958.47 ,8455.41 ,5696719872.00 
2018/2/12,8926.57 ,8141.43 ,8985.92 ,8141.43 ,6256439808.00 
2018/2/11,8129.97 ,8616.13 ,8616.13 ,7931.10 ,6122189824.00 
2018/2/10,8621.90 ,8720.08 ,9122.55 ,8295.47 ,7780960256.00 
2018/2/9,8736.98 ,8271.84 ,8736.98 ,7884.71 ,6784820224.00 
2018/2/8,8265.59 ,7637.86 ,8558.77 ,7637.86 ,9346750464.00 
2018/2/7,7621.30 ,7755.49 ,8509.11 ,7236.79 ,9169280000.00 
2018/2/6,7754.00 ,7051.75 ,7850.70 ,6048.26 ,13999800320.00 
2018/2/5,6955.27 ,8270.54 ,8364.84 ,6756.68 ,9285289984.00 
2018/2/4,8277.01 ,9175.70 ,9334.87 ,8031.22 ,7073549824.00 
2018/2/3,9174.91 ,8852.12 ,9430.75 ,8251.63 ,7263790080.00 
2018/2/2,8830.75 ,9142.28 ,9142.28 ,7796.49 ,12726899712.00 
2018/2/1,9170.54 ,10237.30 ,10288.80 ,8812.28 ,9959400448.00 
2018/1/31,10221.10 ,10108.20 ,10381.60 ,9777.42 ,8041160192.00 
2018/1/30,10106.30 ,11306.80 ,11307.20 ,10036.20 ,8637859840.00 
2018/1/29,11296.40 ,11755.50 ,11875.60 ,11179.20 ,7107359744.00 
2018/1/28,11786.30 ,11475.30 ,12040.30 ,11475.30 ,8350360064.00 
2018/1/27,11440.70 ,11174.90 ,11614.90 ,10989.20 ,7583269888.00 
2018/1/26,11171.40 ,11256.00 ,11656.70 ,10470.30 ,9746199552.00 
2018/1/25,11259.40 ,11421.70 ,11785.70 ,11057.40 ,8873169920.00 
2018/1/24,11359.40 ,10903.40 ,11501.40 ,10639.80 ,9940989952.00 
2018/1/23,10868.40 ,10944.50 ,11377.60 ,10129.70 ,9660609536.00 
2018/1/22,10931.40 ,11633.10 ,11966.40 ,10240.20 ,10537400320.00 
2018/1/21,11600.10 ,12889.20 ,12895.90 ,11288.20 ,9935179776.00 
2018/1/20,12899.20 ,11656.20 ,13103.00 ,11656.20 ,11801700352.00 
2018/1/19,11607.40 ,11429.80 ,11992.80 ,11172.10 ,10740400128.00 
2018/1/18,11474.90 ,11198.80 ,12107.30 ,10942.50 ,15020399616.00 
2018/1/17,11188.60 ,11431.10 ,11678.00 ,9402.29 ,18830600192.00 
2018/1/16,11490.50 ,13836.10 ,13843.10 ,10194.90 ,18853799936.00 
2018/1/15,13819.80 ,13767.30 ,14445.50 ,13641.70 ,12750799872.00 
2018/1/14,13772.00 ,14370.80 ,14511.80 ,13268.00 ,11084099584.00 
2018/1/13,14360.20 ,13952.40 ,14659.50 ,13952.40 ,12763599872.00 
2018/1/12,13980.60 ,13453.90 ,14229.90 ,13158.10 ,12065699840.00 
2018/1/11,13405.80 ,14968.20 ,15018.80 ,13105.90 ,16534099968.00 
2018/1/10,14973.30 ,14588.50 ,14973.30 ,13691.20 ,18500800512.00 
2018/1/9,14595.40 ,15123.70 ,15497.50 ,14424.00 ,16659999744.00 
2018/1/8,15170.10 ,16476.20 ,16537.90 ,14208.20 ,18413899776.00 
2018/1/7,16477.60 ,17527.30 ,17579.60 ,16087.70 ,15866000384.00 
2018/1/6,17527.00 ,17462.10 ,17712.40 ,16764.60 ,18314600448.00 
2018/1/5,17429.50 ,15477.20 ,17705.20 ,15202.80 ,23840899072.00 
2018/1/4,15599.20 ,15270.70 ,15739.70 ,14522.20 ,21783199744.00 
2018/1/3,15201.00 ,14978.20 ,15572.80 ,14844.50 ,16871900160.00 
2018/1/2,14982.10 ,13625.00 ,15444.60 ,13163.60 ,16846600192.00 
2018/1/1,13657.20 ,14112.20 ,14112.20 ,13154.70 ,10291200000.00 
2017/12/31,14156.40 ,12897.70 ,14377.40 ,12755.60 ,12136299520.00 
2017/12/30,12952.20 ,14681.90 ,14681.90 ,12350.10 ,14452599808.00 
2017/12/29,14656.20 ,14695.80 ,15279.00 ,14307.00 ,13025500160.00 
2017/12/28,14606.50 ,15864.10 ,15888.40 ,13937.30 ,12336499712.00 
2017/12/27,15838.50 ,16163.50 ,16930.90 ,15114.30 ,12487600128.00 
2017/12/26,16099.80 ,14036.60 ,16461.20 ,14028.90 ,13454300160.00 
2017/12/25,14026.60 ,13995.90 ,14593.00 ,13448.90 ,10664699904.00 
2017/12/24,13925.80 ,14608.20 ,14626.00 ,12747.70 ,11572299776.00 
2017/12/23,14699.20 ,13948.70 ,15603.20 ,13828.80 ,13086000128.00 
2017/12/22,13831.80 ,15898.00 ,15943.40 ,11833.00 ,22197999616.00 
2017/12/21,15802.90 ,16642.40 ,17567.70 ,15342.70 ,16516599808.00 
2017/12/20,16624.60 ,17760.30 ,17934.70 ,16077.70 ,22149699584.00 
2017/12/19,17776.70 ,19118.30 ,19177.80 ,17275.40 ,16894499840.00 
2017/12/18,19114.20 ,19106.40 ,19371.00 ,18355.90 ,14839499776.00 
2017/12/17,19140.80 ,19475.80 ,20089.00 ,18974.10 ,13314599936.00 
2017/12/16,19497.40 ,17760.30 ,19716.70 ,17515.30 ,12740599808.00 
2017/12/15,17706.90 ,16601.30 ,18154.10 ,16601.30 ,14309999616.00 
2017/12/14,16564.00 ,16384.60 ,17085.80 ,16185.90 ,13777399808.00 
2017/12/13,16408.20 ,17500.00 ,17653.10 ,16039.70 ,12976900096.00 
2017/12/12,17415.40 ,16919.80 ,17781.80 ,16571.60 ,14603799552.00 
2017/12/11,16936.80 ,15427.40 ,17513.90 ,15404.80 ,12153900032.00 
2017/12/10,15455.40 ,15168.40 ,15850.60 ,13226.60 ,13433299968.00 
2017/12/9,15178.20 ,16523.30 ,16783.00 ,13674.90 ,13911300096.00 
2017/12/8,16569.40 ,17802.90 ,18353.40 ,14336.90 ,21135998976.00 
2017/12/7,17899.70 ,14266.10 ,17899.70 ,14057.30 ,17950699520.00 
2017/12/6,14291.50 ,11923.40 ,14369.10 ,11923.40 ,12656300032.00 
2017/12/5,11916.70 ,11685.70 ,12032.00 ,11604.60 ,6895260160.00 
2017/12/4,11657.20 ,11315.40 ,11657.20 ,11081.80 ,6132409856.00 
2017/12/3,11323.20 ,11082.70 ,11858.70 ,10862.00 ,6608309760.00 
2017/12/2,11074.60 ,10978.30 ,11320.20 ,10905.10 ,5138500096.00 
2017/12/1,10975.60 ,10198.60 ,11046.70 ,9694.65 ,6783119872.00 
2017/11/30,10233.60 ,9906.79 ,10801.00 ,9202.05 ,8310689792.00 
2017/11/29,9888.61 ,10077.40 ,11517.40 ,9601.03 ,11568799744.00 
2017/11/28,10058.80 ,9823.43 ,10125.70 ,9736.30 ,6348819968.00 
2017/11/27,9818.35 ,9352.72 ,9818.35 ,9352.72 ,5653320192.00 
2017/11/26,9330.55 ,8789.04 ,9522.93 ,8775.59 ,5475579904.00 
2017/11/25,8790.92 ,8241.71 ,8790.92 ,8191.15 ,4342060032.00 
2017/11/24,8253.69 ,8074.02 ,8374.16 ,7940.93 ,5058610176.00 
2017/11/23,8038.77 ,8232.38 ,8267.40 ,8038.77 ,4225179904.00 
2017/11/22,8253.55 ,8077.95 ,8302.26 ,8075.47 ,3633530112.00 
2017/11/21,8071.26 ,8205.74 ,8348.66 ,7762.71 ,4277609984.00 
2017/11/20,8200.64 ,8039.07 ,8336.86 ,7949.36 ,3488450048.00 
2017/11/19,8036.49 ,7766.03 ,8101.91 ,7694.10 ,3149319936.00 
2017/11/18,7790.15 ,7697.21 ,7884.99 ,7463.44 ,3667190016.00 
2017/11/17,7708.99 ,7853.57 ,8004.59 ,7561.09 ,4651670016.00 
2017/11/16,7871.69 ,7323.24 ,7967.38 ,7176.58 ,5123809792.00 
2017/11/15,7315.54 ,6634.76 ,7342.25 ,6634.76 ,4200880128.00 
2017/11/14,6635.75 ,6561.48 ,6764.98 ,6461.75 ,3197110016.00 
2017/11/13,6559.49 ,5938.25 ,6811.19 ,5844.29 ,6263249920.00 
2017/11/12,5950.07 ,6295.45 ,6625.05 ,5519.01 ,8957349888.00 
2017/11/11,6357.60 ,6618.61 ,6873.15 ,6204.22 ,4908680192.00 
2017/11/10,6618.14 ,7173.73 ,7312.00 ,6436.87 ,5208249856.00 
2017/11/9,7143.58 ,7446.83 ,7446.83 ,7101.52 ,3226249984.00 
2017/11/8,7459.69 ,7141.38 ,7776.42 ,7114.02 ,4602200064.00 
2017/11/7,7144.38 ,7023.10 ,7253.32 ,7023.10 ,2326340096.00 
2017/11/6,7022.76 ,7403.22 ,7445.77 ,7007.31 ,3111899904.00 
2017/11/5,7407.41 ,7404.52 ,7617.48 ,7333.19 ,2380410112.00 
2017/11/4,7379.95 ,7164.48 ,7492.86 ,7031.28 ,2483800064.00 
2017/11/3,7207.76 ,7087.53 ,7461.29 ,7002.94 ,3369860096.00 
2017/11/2,7078.50 ,6777.77 ,7367.33 ,6758.72 ,4653770240.00 
2017/11/1,6767.31 ,6440.97 ,6767.31 ,6377.88 ,2870320128.00 
2017/10/31,6468.40 ,6132.02 ,6470.43 ,6103.33 ,2311379968.00 
2017/10/30,6130.53 ,6114.85 ,6214.99 ,6040.85 ,1772150016.00 
2017/10/29,6153.85 ,5754.44 ,6255.71 ,5724.58 ,2859040000.00 
2017/10/28,5753.09 ,5787.82 ,5876.72 ,5689.19 ,1403920000.00 
2017/10/27,5780.90 ,5899.74 ,5988.39 ,5728.82 ,1710130048.00 
2017/10/26,5904.83 ,5747.95 ,5976.80 ,5721.22 ,1905040000.00 
2017/10/25,5750.80 ,5524.60 ,5754.33 ,5397.88 ,1966989952.00 
2017/10/24,5526.64 ,5935.52 ,5935.52 ,5504.18 ,2735699968.00 
2017/10/23,5930.32 ,6006.00 ,6075.59 ,5732.47 ,2401840128.00 
2017/10/22,6008.42 ,6036.66 ,6076.26 ,5792.34 ,2034630016.00 
2017/10/21,6031.60 ,5996.79 ,6194.88 ,5965.07 ,2207099904.00 
2017/10/20,6011.45 ,5708.11 ,6060.11 ,5627.23 ,2354429952.00 
2017/10/19,5708.52 ,5583.74 ,5744.35 ,5531.06 ,1780540032.00 
2017/10/18,5590.69 ,5603.82 ,5603.82 ,5151.44 ,2399269888.00 
2017/10/17,5605.51 ,5741.58 ,5800.35 ,5472.72 ,1821570048.00 
2017/10/16,5725.59 ,5687.57 ,5776.23 ,5544.21 ,2008070016.00 
2017/10/15,5678.19 ,5835.96 ,5852.48 ,5478.61 ,1976039936.00 
2017/10/14,5831.79 ,5643.53 ,5837.70 ,5591.64 ,1669030016.00 
2017/10/13,5647.21 ,5464.16 ,5840.30 ,5436.85 ,3615480064.00 
2017/10/12,5446.91 ,4829.58 ,5446.91 ,4822.00 ,2791610112.00 
2017/10/11,4826.48 ,4789.25 ,4873.73 ,4751.63 ,1222279936.00 
2017/10/10,4781.99 ,4776.21 ,4922.17 ,4765.10 ,1597139968.00 
2017/10/9,4772.02 ,4614.52 ,4878.71 ,4564.25 ,1968739968.00 
2017/10/8,4610.48 ,4429.67 ,4624.14 ,4405.64 ,1313869952.00 
2017/10/7,4426.89 ,4369.35 ,4443.88 ,4321.05 ,906928000.00 
2017/10/6,4370.81 ,4324.46 ,4413.27 ,4320.53 ,1069939968.00 
2017/10/5,4328.41 ,4229.88 ,4362.64 ,4164.05 ,1161769984.00 
2017/10/4,4229.36 ,4319.37 ,4352.31 ,4210.42 ,1116770048.00 
2017/10/3,4317.48 ,4408.46 ,4432.47 ,4258.89 ,1288019968.00 
2017/10/2,4409.32 ,4395.81 ,4470.23 ,4377.46 ,1431730048.00 
2017/10/1,4403.74 ,4341.05 ,4403.74 ,4269.81 ,1208210048.00 
2017/9/30,4338.71 ,4166.11 ,4358.43 ,4160.86 ,1207449984.00 
2017/9/29,4163.07 ,4171.62 ,4214.63 ,4039.29 ,1367049984.00 
2017/9/28,4174.73 ,4197.13 ,4279.31 ,4109.70 ,1712320000.00 
2017/9/27,4200.67 ,3892.94 ,4210.05 ,3884.82 ,1686880000.00 
2017/9/26,3892.35 ,3928.41 ,3969.89 ,3869.90 ,1043740032.00 
2017/9/25,3926.07 ,3681.58 ,3950.25 ,3681.58 ,1374210048.00 
2017/9/24,3682.84 ,3796.15 ,3796.15 ,3666.90 ,768014976.00 
2017/9/23,3792.40 ,3629.92 ,3819.21 ,3594.58 ,928113984.00 
2017/9/22,3630.70 ,3628.02 ,3758.27 ,3553.53 ,1194829952.00 
2017/9/21,3631.04 ,3901.47 ,3916.42 ,3613.63 ,1411480064.00 
2017/9/20,3905.95 ,3916.36 ,4031.39 ,3857.73 ,1213830016.00 
2017/9/19,3924.97 ,4073.79 ,4094.07 ,3868.87 ,1563980032.00 
2017/9/18,4065.20 ,3591.09 ,4079.23 ,3591.09 ,1943209984.00 
2017/9/17,3582.88 ,3606.28 ,3664.81 ,3445.64 ,1239149952.00 
2017/9/16,3625.04 ,3637.75 ,3808.84 ,3487.79 ,1818400000.00 
2017/9/15,3637.52 ,3166.30 ,3733.45 ,2946.62 ,4148069888.00 
2017/9/14,3154.95 ,3875.37 ,3920.60 ,3153.86 ,2716310016.00 
2017/9/13,3882.59 ,4131.98 ,4131.98 ,3789.92 ,2219409920.00 
2017/9/12,4130.81 ,4168.88 ,4344.65 ,4085.22 ,1864530048.00 
2017/9/11,4161.27 ,4122.47 ,4261.67 ,4099.40 ,1557330048.00 
2017/9/10,4122.94 ,4229.34 ,4245.44 ,3951.04 ,1679090048.00 
2017/9/9,4226.06 ,4229.81 ,4308.82 ,4114.11 ,1386230016.00 
2017/9/8,4228.75 ,4605.16 ,4661.00 ,4075.18 ,2700890112.00 
2017/9/7,4599.88 ,4589.14 ,4655.04 ,4491.33 ,1844620032.00 
2017/9/6,4597.12 ,4376.59 ,4617.25 ,4376.59 ,2172100096.00 
2017/9/5,4376.53 ,4228.29 ,4427.84 ,3998.11 ,2697969920.00 
2017/9/4,4236.31 ,4591.63 ,4591.63 ,4108.40 ,2987330048.00 
2017/9/3,4582.96 ,4585.27 ,4714.08 ,4417.59 ,1933190016.00 
2017/9/2,4578.77 ,4901.42 ,4975.04 ,4469.24 ,2722139904.00 
2017/9/1,4892.01 ,4701.76 ,4892.01 ,4678.53 ,2599079936.00 
2017/8/31,4703.39 ,4555.59 ,4736.05 ,4549.40 ,1944930048.00 
