quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-03-17-061660,The new accord just changes the name of BTC to Bodoland Territorial Region (BTR) and gives us nothing. We can't accept this accord.,Hagrama Mohilary,['Q5638808'],2020-03-17 15:35:06,1,"[['Hagrama Mohilary', '0.8907'], ['None', '0.1093']]",['https://www.northeasttoday.in/new-accord-a-non-entity-pramod-bodo-has-betrayed-the-bodo-community-says-mohilary/'],E
2020-03-24-025626,I met several Bitcoin and crypto startups while I was in India last week. I hope to be able to fund a number of them.,None,[],2020-03-24 01:21:47,1,"[['None', '0.5688'], ['Tim Draper', '0.4312']]",['https://www.pymnts.com/blockchain/bitcoin/2020/bitcoin-daily-sec-kik-court-over-token-sale-billionaire-tim-draper-eyes-investing-indias-crypto-sector/'],E
2020-04-11-015236,"It seems like the Bitcoin community is still relatively gun shy and nervous about a retest of the lows, which is fairly bullish for the price. I foresee those who expect prices to go back down to $3,800 will have to capitulate and buy, which will give Bitcoin prices another boost over the next few months. The Bitcoin community tends to be unnecessarily bearish every time Bitcoin hits trough prices and almost invariably the market does the opposite thing of what seems most logical in the short term with prices bouncing back up",Mike Alfred,['Q15441693'],2020-04-11 11:30:42,1,"[['Mike Alfred', '0.9258'], ['None', '0.0742']]",['https://www.coinspeaker.com/gold-sp-500-correlated-bitcoin/'],E
2020-02-29-024515,"Many retail investors are already investing in this commodity and investor demand continues to grow each day. Our ETP was created to provide investors with exposure to bitcoin through a regulated and transparent vehicle that also mitigates volatility. In my opinion, the Commission has done a great disservice to the public by rejecting this application.",None,[],2020-02-29 12:33:00,1,"[['None', '0.9226'], ['Hester Peirce', '0.0774']]",['https://cointelegraph.com/news/wilshire-phoenix-slams-sec-for-bitcoin-etf-rejection'],E
2020-02-27-011943,"Consumers, over the long run, always go to convenience, and Bitcoin is just convenience,",Robert Herjavec,['Q324370'],2020-02-27 18:48:00,1,"[['Robert Herjavec', '0.8696'], ['None', '0.1304']]",['https://cointelegraph.com/news/shark-tanks-robert-herjavec-says-bitcoins-price-will-quantuple-long-term'],E
2020-03-12-008523,"Bitcoin is down 8% in the last day, much more than global equities,",Nouriel Roubini,['Q313923'],2020-03-12 15:27:29,1,"[['Nouriel Roubini', '0.8722'], ['None', '0.1223'], ['Peter Schiff', '0.0032'], ['President Trump', '0.0023']]",['https://news.bitcoin.com/market-update-bitcoin-price-crypto-cap-loses-50b/'],E
2020-02-25-050666,Poor privacy in Bitcoin can be a major practical disadvantage for both individuals and businesses.,Gregory Maxwell,['Q46997142'],2020-02-25 15:01:00,1,"[['Gregory Maxwell', '0.8615'], ['None', '0.1385']]",['https://www.nasdaq.com/articles/coinjoins-first-steps:-how-dark-wallet-paved-the-way-for-a-more-private-bitcoin-2020-02-25'],E
2020-02-06-109373,using bitcoin a lot like they're using gold,Terry Duffy,['Q21459633'],2020-02-06 23:57:09,2,"[['Terry Duffy', '0.8416'], ['None', '0.1584']]","['https://www.forexcrunch.com/cme-ceo-bitcoin-is-growing-to-be-a-safe-haven-like-gold/', 'https://www.fxstreet.com/cryptocurrencies/news/cme-ceo-bitcoin-is-growing-to-be-a-safe-haven-like-gold-202002070053']",E
2020-01-11-004842,"Bitcoin is winning the adoption race, notably as a store-of-value in an environment that favors independent quasi-currencies. In 2020, Bitcoin supply should increase about 2.5%, an all-time low on the way to zero growth.",Mike McGlone,['Q1365958'],2020-01-11 13:48:29,2,"[['Mike McGlone', '0.8271'], ['None', '0.1729']]","['https://invezz.com/news/cryptocurrency/bitcoin/can-central-banks-help-bitcoin-move-higher-in-2020/', 'https://invezz.com/news/features/can-central-banks-help-bitcoin-move-higher-in-2020/']",E
2020-01-19-015571,"I knew owning bitcoin was a bad idea, I just never realized it was this bad!",Peter Schiff,"['Q1560227', 'Q512741']",2020-01-19 17:06:00,2,"[['Peter Schiff', '0.6393'], ['None', '0.3608']]","['https://www.rt.com/news/478663-crytocurrency-lost-bitcoin-peter-schiff/?utm_source=rss&utm_medium=rss&utm_campaign=RSS', 'https://www.whatech.com/cryptocurrency/news/631616-btc-news-review-bulls-taking-control-eos-2-0-litecoin-and-blockfi']",E
2020-03-20-020530,"However, from the perspective of the entire crypto market, I would say that the number of users are declining as a whole. This is due to regulation and the price of bitcoin.",Liu Yang,"['Q16239795', 'Q18411179', 'Q19665052', 'Q235266', 'Q25395431', 'Q26775235', 'Q27830875', 'Q29602860', 'Q45425333', 'Q45451773', 'Q45516306', 'Q45553999', 'Q45665484', 'Q45672057', 'Q47155693', 'Q57008079', 'Q8259865', 'Q9111389']",2020-03-20 11:25:49,1,"[['Liu Yang', '0.9142'], ['None', '0.0858']]",['https://news.bitcoin.com/chinas-changing-perception-of-bitcoin-bitkan/'],E
2020-04-02-040413,major changes in Tether's market capitalization have led Bitcoin's price over the last 1.5 years.,Charles Edwards,"['Q5077317', 'Q5077320']",2020-04-02 17:24:01,2,"[['Charles Edwards', '0.8891'], ['None', '0.111']]","['https://www.newsbtc.com/2020/04/02/ethereum-price-goes-vertical-hits-150-in-20-rally-factors-to-watch/', 'https://www.newsbtc.com/2020/04/16/even-after-80-rally-data-shows-bitcoins-bull-run-is-just-beginning/']",E
2020-01-27-000776,"A Bitcoin ETF is unlikely to be approved in the near future unless stakeholders can prove that price discovery is organic and authentic, and that would require increased SEC involvement with the top crypto exchanges involved in Bitcoin's price formation,",None,[],2020-01-27 00:00:00,1,"[['None', '0.8782'], ['fund manager', '0.1218']]",['https://www.forbes.com/sites/cbovaird/2020/01/27/top-5-crypto-regulatory-developments-of-2019/'],E
2020-01-09-097647,"Urbit and bitcoin are only the beginning of the mouse war against the cat called the authoritarian internet, exemplified by Xi Jinping's idea of himself as the Chinese Messiah and the NSA as its infantile mimicry,",Alexander Bard,['Q615625'],2020-01-09 15:28:26,1,"[['Alexander Bard', '0.9367'], ['None', '0.0633']]",['http://www.coindesk.com/bitcoin-sign-guy-is-back-bringing-sound-money-to-urbits-sound-computer'],E
2020-04-01-002034,Adoption hasn't gone far enough and it hasn't come into consumer use like it should and would have if it had been able to scale. Now we're seeing what happens when Bitcoin was not properly scaled.,Jeffrey Tucker,['Q6176322'],2020-04-01 03:11:00,1,"[['Jeffrey Tucker', '0.5254'], ['None', '0.2964'], ['Peter Schiff', '0.1782']]",['https://cointelegraph.com/news/economist-jeffrey-tucker-can-you-imagine-btc-price-if-it-had-scaled'],E
2020-02-26-008450,Bitcoin is the real Occupy Wall Street.,Julian Assange,['Q360'],2020-02-26 00:20:07,1,"[['Julian Assange', '0.6685'], ['James Lewis', '0.177'], ['None', '0.1545']]",['https://news.bitcoin.com/wikileaks-gathers-37m-in-btc-since-2010-over-400k-sent-after-julian-assanges-arrest/'],E
2020-03-24-008433,"Bitcoin will emerge from this crisis in better shape, with more credibility than it has ever enjoyed before,",Charlie Morris,"['Q16224925', 'Q5085265']",2020-03-24 11:21:12,1,"[['Charlie Morris', '0.7131'], ['None', '0.2869']]",['http://www.coindesk.com/bitcoin-marches-on-7k-as-traditional-markets-cheer-feds-qe-bazooka'],E
2020-01-30-126642,you can't sanction a country if the alternative is they can transfer their bolivars or whatever into bitcoin. It's unconfiscatable.,None,[],2020-01-30 12:13:00,3,"[['None', '0.6974'], ['fund manager', '0.3026']]","['https://www.rt.com/business/479579-yuan-bitcoin-displace-dollar/', 'https://www.rt.com/business/479579-yuan-bitcoin-displace-dollar/?utm_source=rss&utm_medium=rss&utm_campaign=RSS', 'https://infosurhoy.com/economy/chinas-digital-yuan-will-displace-us-dollars-hegemony-bitcoin-will-join-race-investor-tells-rts-keiser-report/']",E
2020-03-25-012760,"Data from eToro [ in early March ] shows that bitcoin is being bought more than it is being sold despite its value dropping, which could suggest investors are viewing this as a buying opportunity,",Yoni Assia,['Q33100715'],2020-03-25 10:12:20,1,"[['Yoni Assia', '0.6698'], ['None', '0.3302']]",['http://www.ejinsight.com/eji/article/id/2409404/20200323-Bitcoin-continues-to-draw-investors-despite-recent-slide-eToro-says'],E
2020-02-14-072889,"She has no grievances as she has already received all financial benefits. She started getting her pension within two months of my uncle's death. She had received a one-time ex-gratia of Rs 20 lakh from the government and another Rs 5 lakh from the BTC (autonomous Bodoland Territorial Council) administration,",None,[],2020-02-14 11:26:51,1,"[['None', '0.6462'], ['Sarbananda Sonowal', '0.3538']]",['https://www.newindianexpress.com/nation/2020/feb/14/pulwama-martyrs-kin-immortalise-him-with-statue-outside-their-home-in-assam-2103373.html'],E
2020-02-19-109082,"Wouldn't it be funny if tBTC enables a Bitcoin fee market built on Ethereum,",Eric Wall,['Q5387695'],2020-02-19 19:50:07,1,"[['Eric Wall', '0.5606'], ['None', '0.4394']]",['https://news.bitcoin.com/defi-bitcoin-collateral-noncustodial-btc-ethereum/'],E
2020-02-02-013408,I am a Bitcoin maximalist -- if you want to put it that way -- but I have a much longer time horizon. It's going to take quite a bit of time and I actually have no problem with that.,None,[],2020-02-02 19:45:00,1,"[['None', '0.516'], ['Ben Askren', '0.4123'], ['Tom Emmer', '0.0369'], ['Andrew Yang', '0.0348']]",['https://cointelegraph.com/news/btc-halving-countdown-kobe-death-exploited-donut-row-hodlers-digest-jan-27feb-2'],E
2020-03-20-008703,"BTC is many things: its value comes as the only way to pay for Bitcoin blockchain space (aka censorship resistance as a service), but I'd argue far more of its value comes from its seizure resistance. If I want to store $1 of wealth in a way that can't be arbitrarily seized by governments, I need to own $1 of BTC, regardless of BTC's price per dollar. With that framing, it's vaguely comparable to the offshore banking system which is roughly $30 trillion.",None,[],2020-03-20 12:44:00,1,"[['None', '0.6685'], ['Wences Casares', '0.3315']]",['https://cointelegraph.com/news/does-bitcoin-have-intrinsic-value-or-is-it-based-on-thin-air'],E
2020-03-12-057998,"Surprised we're seeing the bitcoin price fall in this environment, would have expected the opposite,",Brian Armstrong,['Q26912665'],2020-03-12 15:27:29,2,"[['Brian Armstrong', '0.9199'], ['None', '0.0801']]","['https://news.bitcoin.com/market-update-bitcoin-price-crypto-cap-loses-50b/', 'https://moneymorning.com/2020/04/02/should-i-buy-bitcoin-during-the-coronavirus-crisis/']",E
2020-03-02-041483,New CFTC Chairman Says Ether Derivatives Likely Soon While SEC Says No to Another Bitcoin ETF,None,[],2020-03-02 16:51:06,1,"[['None', '0.6685'], ['Hester Peirce', '0.3315']]",['http://natlawreview.com/article/bridging-weeks-gary-dewaal-february-17-to-28-and-march-2-2020-sanctioned-again'],E
2020-02-09-042171,"The most important part of Bitcoin, when it comes to the global hedge, is the fact that it's a non-correlated asset -- meaning that, as stocks go up or down, Bitcoin doesn't have correlation to that.",None,[],2020-02-09 21:18:00,1,"[['None', '0.8472'], ['Tom Lee', '0.1528']]",['https://cointelegraph.com/news/bitcoin-hits-10k-coinbase-controversy-buffet-with-buffett-hodlers-digest-feb-39'],E
2020-03-14-013971,"If bitcoin isn't gold 2.0, then what is it? The fact that it's not acting how you might expect only underscores just how early it is.",Tyler Winklevoss,['Q3066193'],2020-03-14 12:39:55,1,"[['Tyler Winklevoss', '0.8803'], ['None', '0.1197']]",['https://www.fxstreet.com/cryptocurrencies/news/bitcoin-and-gold-are-doing-the-same-thing-in-coronavirus-crisis-202003141239'],E
2020-03-04-015325,"Gavin Andressen reached out to me and said, `I didn't really like how you were talking at the conference. I think you should stop talking about Bitcoin publicly,",Amir Taaki,['Q4746642'],2020-03-04 19:26:08,1,"[['Amir Taaki', '0.8679'], ['None', '0.1321']]",['https://bitcoinmagazine.com/articles/amir-taaki-on-bitcoin-and-building-dissident-technology-in-2020'],E
2020-03-13-000460,"$665 million bitcoin longs were liquidated just now on BitMEX alone, I repeat, $665 million,",Joseph Young,"['Q16887164', 'Q19564111']",2020-03-13 00:20:28,1,"[['Joseph Young', '0.8798'], ['None', '0.1202']]",['https://www.newsbtc.com/2020/03/13/785m-liquidated-bitcoins-plummet-to-4800-leads-to-another-120m-in-liquidated-positions/'],E
2020-02-07-087807,"The risk profile of TRUMP is different from BTC,",None,[],2020-02-07 19:33:38,1,"[['None', '0.8444'], ['President Donald Trump', '0.1556']]",['http://www.coindesk.com/new-trump-token-giving-62-odds-of-us-presidents-reelection'],E
2020-02-13-095746,"There is no time to form a new political party now. Therefore, a united effort from the NDFB factions, Absu and UPPL is needed to usher in change. To implement all the clauses of the Bodo Accord, it's essential for us to be in the administration. People in the BTC have been witnessing misrule since 2003 and it's time for a change. We are going to discuss the matter shortly.",None,[],2020-02-13 20:23:00,1,"[['None', '0.6165'], ['Urkhao Gwra Brahma', '0.3835']]",['http://telegraphindia.com/states/north-east/party-talk-as-pramod-boro-quits-students-organization/cid/1745041'],E
2020-02-15-056256,"We will see why a BTCL official such as him is burdened with a huge loan,",Mashiur Rahman,"['Q12986991', 'Q30121930']",2020-02-15 16:22:54,1,"[['Mashiur Rahman', '0.5702'], ['None', '0.4298']]",['http://www.thedailystar.net/city/news/dakshinkhan-triple-murder-police-find-note-linking-man-murder-wife-2-children-1868440'],E
2020-01-25-022437,"I'm bullish on BTC as a store of value, but not for payments. You don't want to use BTC at Starbucks b/c by the time you get your coffee, it'll be cold.",Brad Garlinghouse,['Q4953945'],2020-01-25 19:41:03,2,"[['Brad Garlinghouse', '0.8765'], ['None', '0.1236']]",['https://learnbonds.com/news/ripple-ceo-disses-bitcoin-with-tired-claims/'],E
2020-02-19-009752,Bill Gates and Richard Branson discuss Bitcoin Revolution at CES 2019.,Richard Branson,['Q194419'],2020-02-19 08:52:17,4,"[['Richard Branson', '0.4977'], ['None', '0.2299'], ['Bill Gates', '0.15'], ['Peter Sagan', '0.1224']]","['http://road.cc/content/news/271349-man-claims-son-doesnt-want-ride-bike-any-more-after-being-stopped-police-not', 'http://road.cc/content/news/271369-peter-sagan-denies-any-involvement-bizarre-bitcoin-revolution-cryptocurrency', 'http://road.cc/content/news/271369-peter-sagan-strenuously-denies-involvement-bizarre-get-rich-quick-bitcoin', 'http://road.cc/content/news/271369-peter-sagan-strenuously-denies-involvement-bizarre-get-rick-quick-bitcoin']",E
2020-03-14-028406,The BJP has alliance with the BPF in Delhi and Dispur. The party has decided to test its political grip over the BTC areas in this poll. Our workers in the council area also want the party to fight alone.,Bhabesh Kalita,['Q27734223'],2020-03-14 21:08:47,1,"[['Bhabesh Kalita', '0.9342'], ['None', '0.0658']]",['http://telegraphindia.com/states/north-east/bjp-to-fight-all-40-seats-of-bodoland-territorial-council/cid/1753817'],E
2020-03-03-031065,"It has been a while, but I feel like I have some unfinished business in the BTCC,",Andy Neate,['Q4761084'],2020-03-03 18:00:15,1,"[['Andy Neate', '0.8618'], ['None', '0.1302'], ['Rory Butcher', '0.003'], ['Ollie Jackson', '0.0028'], ['Jason Plato', '0.0022']]",['http://www.crash.net/btcc/news/937021/1/neate-returns-btcc-motorbase-performance'],E
2020-02-03-059868,"over one thousand dollars per coin to create a Bitcoin,",John McAfee,['Q45864'],2020-02-03 11:45:30,1,"[['John McAfee', '0.8385'], ['None', '0.0941'], ['Jamie Dimon', '0.0417'], ['Mike Adams', '0.0257']]",['http://www.naturalnews.com/2020-02-03-john-mcafee-just-withdrew-his-famous-2020-prediction-about-bitcoin.html'],E
2020-03-13-083824,"What do you want, cash or Bitcoin?",None,[],2020-03-13 08:14:34,3,"[['None', '0.8051'], ['President Donald Trump', '0.1949']]","['http://www.newsmax.com/finance/markets/bitcoin-cryptocurrencies-market-turmoil/2020/03/12/id/958018/', 'https://www.msn.com/en-us/news/other/bitcoin-drops-by-half-in-epic-2-day-plunge/ar-BB117AH6?srcref=rss', 'https://www.taipeitimes.com/News/biz/archives/2020/03/14/2003732644']",E
2020-01-22-120173,"You look at bitcoin and you say `Hey, this is great because it's not my father's Oldsmobile, '",Tim Draper,['Q7807093'],2020-01-22 00:00:00,1,"[['Tim Draper', '0.7066'], ['None', '0.1497'], ['Liz Claman', '0.1437']]",['http://www.foxbusiness.com/markets/millennials-bitcoin-billionaire-investor-tim-draper'],E
2020-02-03-007288,"As trust in global institutions and markets continues to deteriorate, we will see highly mobile digital assets like Bitcoin explode in value.",None,[],2020-02-03 07:05:25,7,"[['None', '0.5997'], ['Ajay Banga', '0.4003']]","['https://www.freemalaysiatoday.com/category/business/2020/02/03/bitcoin-spikes-to-october-highs-as-china-stocks-plunge-on-reopen/', 'https://www.rt.com/business/479946-soaring-bitcoin-coronavirus-fears/', 'https://www.rt.com/business/479946-soaring-bitcoin-coronavirus-fears/?utm_source=rss&utm_medium=rss&utm_campaign=RSS', 'https://infosurhoy.com/economy/soaring-bitcoin-could-explode-in-value-as-investors-panic-over-coronavirus/', 'https://www.investorideas.com/news/2020/crypto-corner/02031Bitcoin-Mastercard-Libra.asp', 'https://www.upi.com/Top_News/World-News/2020/02/03/Bitcoin-surges-to-post-best-January-in-7-years/1011580749286/?lh=8', 'https://moneymorning.com/investing/what-youre-being-told-about-bitcoin-prices-is-wrong/']",E
2020-02-27-078304,"This line of disapprovals leads me to conclude that this Commission is unwilling to approve the listing of any product that would provide access to the market for bitcoin and that no filing will meet the ever-shifting standards that this Commission insists on applying to bitcoin-related products -- and only to bitcoin-related products,",Hester Peirce,['Q45921855'],2020-02-27 17:10:04,2,"[['Hester Peirce', '0.7171'], ['None', '0.2829']]","['https://invezz.com/news/features/bitcoin-price-loses-7-as-sec-rejects-latest-bitcoin-etf-proposal/', 'https://cointelegraph.com/news/wilshire-phoenix-slams-sec-for-bitcoin-etf-rejection']",E
2020-01-09-053868,"I've read about in relation to bitcoin, but I feel like a lot of the information out there is superficial.",None,[],2020-01-09 14:35:26,1,"[['None', '0.7985'], ['Lei Lei', '0.1024'], ['Dean Martin', '0.0991']]",['http://www.tmcnet.com/usubmit/2020/01/09/9079162.htm'],E
2020-04-01-022171,I joined Bitcoin land in 2011 and back then I remember a clear vibe that Bitcoin was P2P cash first and gold second.,Vitalik Buterin,['Q16197959'],2020-04-01 23:20:00,1,"[['Vitalik Buterin', '0.9183'], ['None', '0.0817']]",['https://cointelegraph.com/news/ethereum-founder-tells-bitcoin-dev-btc-wasnt-always-digital-gold'],E
2020-03-15-023245,"Now when the said circular doesn't exist anymore, the banks (RBI regulated entities) must comply with the order of the supreme court and start providing banking services for sale/purchase of crypto assets impartially as they provide services for all other legitimate transactions,",Mohammed Danish,['Q56995973'],2020-03-15 07:32:48,1,"[['Mohammed Danish', '0.7003'], ['None', '0.2997']]",['https://news.bitcoin.com/indian-banks-cryptocurrency/'],E
2020-02-11-007689,"As bitcoin becomes more mature, and the market surrounding bitcoin offers liquidity options like derivatives, volatility should follow a downward sloping trend line.",None,[],2020-02-11 00:00:00,1,"[['None', '0.5475'], ['David Martin', '0.4525']]",['https://www.forbes.com/sites/cbovaird/2020/02/11/is-the-bitcoin-market-becoming-more-stable/'],E
2020-01-28-054110,"Keep in mind that until Friday the narrative was `Coronavirus pushing bitcoin lower' . It now is `Coronavirus pushing bitcoin higher.' Some people try very hard to create narratives,",Alex Kruger,['Q4717327'],2020-01-28 11:16:08,1,"[['Alex Kruger', '0.5477'], ['Jason Wu', '0.2814'], ['None', '0.1709']]",['http://www.coindesk.com/bitcoin-rallies-to-near-9150-as-stocks-drop-over-coronavirus-fears'],E
2020-03-25-037562,it is possible that there will be an insufficient amount of BTC/BCH as the source for distribution.,Nobuaki Kobayashi,"['Q1892290', 'Q56613277']",2020-03-25 22:00:00,1,"[['Nobuaki Kobayashi', '0.8692'], ['None', '0.1308']]",['https://cointelegraph.com/news/mt-gox-trustee-reveals-draft-rehabilitation-plan'],E
2020-01-24-010145,"Bitcoin has demonstrated some of the qualities that a distributed currency can possess,",Matthew Blake,['Q6790169'],2020-01-24 17:30:08,1,"[['Matthew Blake', '0.8106'], ['None', '0.1894']]",['http://www.coindesk.com/notes-from-wef-oil-producing-nations-want-dollar-alternatives-just-not-bitcoin'],E
2020-03-06-077325,"We want to implement the 3rd Bodo Accord successfully. We want the implementation of all clauses of the Accord in letter and spirit. We want withdrawal of all cases of the leaders and cadres of the NDFB and therefore, we need the support of BTC chief Hagrama Mohilary who has successfully implemented the BTC Accord signed in 2003.",None,[],2020-03-06 07:21:02,1,"[['None', '0.9453'], ['Hagrama Mohilary', '0.0547']]",['https://www.sentinelassam.com/north-east-india-news/assam-news/three-factions-of-ndfb-extend-support-to-bpf-for-the-ensuing-election/'],E
2020-01-07-040901,It's a good contrarian indicator that Bitcoin prices are likely to fall.,Peter Schiff,"['Q1560227', 'Q512741']",2020-01-07 11:54:02,1,"[['Peter Schiff', '0.7756'], ['None', '0.2244']]",['https://www.newsbtc.com/2020/01/07/why-fears-of-correction-still-dominate-the-bitcoin-market-despite-big-rally/'],E
2020-01-23-120946,"You should absolutely have a position in gold, and I would stay away from bitcoin.",None,[],2020-01-23 05:00:00,1,"[['None', '0.6606'], ['Ray Dalio', '0.3394']]",['https://www.fool.com/investing/2020/01/23/marketfoolery-mailbag.aspx?source=iedfolrf0000001'],E
2020-02-14-091747,"There's no doubt that bitcoin passing the $10K mark has justifiably grabbed the headlines. However, I wouldn't put it down to global uncertainty in the markets. It's all about momentum now. Bitcoin looks to be rising slowly. Some investors will claim that this reflects the maturity of the cryptocurrency. It certainly is less volatile, and slow and steady wins the race. One thing is for sure, BTC is here to stay,",Michael O'Loughlin,"['Q22778132', 'Q55402977', 'Q6833178']",2020-02-14 00:00:00,1,"[[""Michael O'Loughlin"", '0.8621'], ['None', '0.1379']]",['https://www.zawya.com/mena/en/story/Is_bitcoin_here_to_stay-SNG_167332832/'],E
2020-01-23-006563,"Another likely departure, the officials said, is Pete Tomlin, who was brought in by Byford to run a multibillion dollar overhaul of the signal system (accelerating rollout of CBTC), considered the linchpin of efforts to transform the subway.",None,[],2020-01-23 06:01:46,1,"[['None', '0.589'], ['Andrew Cuomo', '0.2228'], ['Andy Byford', '0.1882']]",['https://www.railwayage.com/news/nyct-president-byford-resigns/'],E
2020-01-29-065623,"My personal opinion is, yes, we are going to see higher highs on the price of Bitcoin in the very near future,",Nick Rose,"['Q1877119', 'Q24663897', 'Q30530357', 'Q48893103']",2020-01-29 13:53:03,1,"[['Nick Rose', '0.7849'], ['None', '0.2151']]",['https://www.vanityfair.com/news/2020/01/is-bitcoin-gold-rush-20-just-around-the-corner'],E
2020-01-11-000330,"2019 was a learning year for Excelr8 in BTCC, whereas 2020 is the year where we will show that we are not just in BTCC to make up the numbers,",None,[],2020-01-11 13:01:53,1,"[['None', '0.8255'], ['Senna Proctor', '0.1745']]",['https://www.touringcartimes.com/2020/01/11/senna-proctor-race-new-excelr8-hyundai/'],E
2020-04-09-006690,Bitcoin is designed for this kind of situation. So I'm optimistic about bitcoin's future.,Danny Deng,['Q15907534'],2020-04-09 19:05:31,1,"[['Danny Deng', '0.8404'], ['None', '0.1596']]",['https://www.coindesk.com/bitcoin-garners-new-users-as-governments-flood-world-with-fiat'],E
2020-02-27-079827,to conclude that this Commission is unwilling to approve the listing of any product that would provide access to the market for Bitcoin and that no filing will meet the ever-shifting standards that this Commission insists on applying to Bitcoin-related products -- and only to Bitcoin-related products.,Hester Peirce,['Q45921855'],2020-02-27 15:35:00,1,"[['Hester Peirce', '0.9159'], ['None', '0.0841']]",['https://www.wealthmanagement.com/etfs/sec-quashes-dreams-bitcoin-etf-another-rejection'],E
2020-02-12-023970,Google trends data for `buy Bitcoin' (12 month range).,Alistair Milne,"['Q30078900', 'Q4727308']",2020-02-12 01:00:38,1,"[['Alistair Milne', '0.842'], ['None', '0.158']]",['https://www.newsbtc.com/2020/02/12/bitcoin-spiking-above-10300-sends-google-search-volumes-exploding/'],E
2020-03-05-008142,Bitcoin doesn't care about anything other than doing what it was built to do.,None,[],2020-03-05 09:55:00,1,"[['None', '0.8229'], ['Max Keiser', '0.1771']]",['https://cointelegraph.com/news/bitcoin-hash-rate-passes-record-150-quintillion-as-price-reclaims-9k'],E
2020-02-29-007610,"fine, cryptos may still be up, but they've pulled back substantially in the last few days.",None,[],2020-02-29 04:56:37,1,"[['None', '0.713'], ['Matt McCall', '0.287']]",['https://investorplace.com/2020/02/the-surprising-benefit-of-altcoins/'],E
2020-03-02-016164,"Having races in the BTCC for a number of years, and with Dan's Trade Price Cars Racing enjoying a successful debut season, it's fantastic to bring the two teams together in TCT/TCR-UK in what looks to be a hotly contested championship.",None,[],2020-03-02 17:43:46,1,"[['None', '0.6516'], ['Dan Kirby', '0.3484']]",['https://www.touringcartimes.com/2020/03/02/trade-price-cars-racing-power-maxed-announce-tcr-uk-programme/'],E
2020-02-17-012540,"Early signs of a bullish reversal on Bitcoin Dominance. Altcoins will be destroyed if this gets back up to 68 -- 70% again,",None,[],2020-02-17 14:00:19,1,"[['None', '0.7902'], ['Luke Martin', '0.2098']]",['https://www.newsbtc.com/2020/02/17/bitcoin-sv-dips-33-amid-altcoin-season-bust-and-more-losses-are-coming/'],E
2020-04-15-052160,The closure of our Series A is a pivotal moment in our history and will help spur us on in our mission to become the world's leading and most compliant crypto asset derivatives exchange.,None,[],2020-04-15 13:14:05,2,"[['None', '0.7626'], ['Ge Heng', '0.2374']]","['http://www.newsmaker.com.au/news/376802/derivatives-platform-xmex-secures-6-million-series-a-financing', 'http://security.itbusinessnet.com/2020/04/derivatives-platform-xmex-secures-6-million-series-a-financing/']",E
2020-02-26-064555,"The fact that BTC could not rally in the face of the advance by Gold prices and drop in equities was a `tell,",Peter Brandt,"['Q100504', 'Q1313043', 'Q16166809', 'Q39252908', 'Q55996309', 'Q57030030', 'Q58149665']",2020-02-26 16:08:00,1,"[['Peter Brandt', '0.9193'], ['None', '0.0807']]",['https://cointelegraph.com/news/bitcoin-clings-to-9k-as-trader-warns-200-dma-loss-significant-issue'],E
2020-02-27-097167,"You can buy different types of Bitcoin, and I think it's a bit of a fragmented industry,",None,[],2020-02-27 18:48:00,1,"[['None', '0.8193'], ['Robert Herjavec', '0.1807']]",['https://cointelegraph.com/news/shark-tanks-robert-herjavec-says-bitcoins-price-will-quantuple-long-term'],E
2020-03-03-065467,"universal access to high-speed Internet would be a massive boon for bitcoin. As a digital currency, Bitcoin requires access to the internet for simple trading and transactions. While government costs may be massive, such a plan would provide access to Bitcoin for the entire country. The virtuous adoption cycle of bitcoin would mean that, as access and adoption increase, prices would also increase. And, as prices respond to greater usage, more users would certainly move into the space.",Jon Buck,['Q43128043'],2020-03-03 12:00:00,1,"[['Jon Buck', '0.6879'], ['None', '0.2798'], ['Elizabeth Warren', '0.018'], ['Yang Gang', '0.0143']]",['http://www.coindesk.com/yang-2020-and-the-search-for-the-next-crypto-candidate'],E
2020-03-18-001591,A small allocation to bitcoin significantly enhanced the cumulative return of a 60% equity and 40% bonds portfolio allocation mix while only minimally impacting its volatility.,None,[],2020-03-18 14:57:15,1,"[['None', '0.8131'], ['William Baldwin', '0.1869']]",['https://www.etftrends.com/relative-value-channel/all-the-glitter-in-safe-havens-isnt-always-gold/'],E
2020-01-30-123004,"Whenever there's actual safe-haven demand, Bitcoin pumpers manipulate the price higher to attract buyers, driving the false narrative that #Bitcoin is a safe haven too. Buyers speculate that others will buy Bitcoin as a safe haven, but none do. There's nothing safe about Bitcoin.",Peter Schiff,"['Q1560227', 'Q512741']",2020-01-30 12:05:31,1,"[['Peter Schiff', '0.7249'], ['None', '0.2751']]",['https://www.newsbtc.com/2020/01/30/bitcoin-eyes-price-explosion-as-traders-assess-fomc-policy-update/'],E
2020-02-06-087176,"the broader altcoin market, including XRP has outperformed BTC.",None,[],2020-02-06 07:37:10,2,"[['None', '0.8169'], ['Michael Novogratz', '0.1831']]","['https://www.forexcrunch.com/ripple-price-analysis-xrp-usd-has-outperformed-bitcoin-reckons-mike-novogratz/', 'https://www.fxstreet.com/cryptocurrencies/news/ripple-price-analysis-xrp-usd-has-outperformed-bitcoin-reckons-mike-novogratz-202002060833']",E
